Recipient,Supplier,Year of order, ,Number ordered,0.1,Weapon designation,Weapon description,Number delivered,0.2,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
EGY,Germany,2021,?,,,vehicle engine,vehicle engine,2,?,2023,New,MT-881 (1000hp) diesel engine; for K-9 self-propelled guns; K-10 ALV and K-11 APC from South Korea; from South Korean production line,0.16,0,0.32
EGY,Germany,2002,,1,,Westerwald,support ship,1,,2003,Second hand,Second-hand,17.08,17.08,17.08
EGY,Greece,2016,?,92,?,BMP-1,APC,0,,,Second hand,Second-hand; aid (but overhaul in Greece paid by Egypt),0,0,0
EGY,Italy,2019,?,4,,127/64LW 127mm,naval gun,3,,2022; 2023,New,For MEKO-A200 frigates from Germany,7,28,21
EGY,Italy,2020,,50,?,ASTER-15 SAAM,SAM,50,?,2020; 2021,New,For FREMM frigates from Italy,0.3,15,15
EGY,Italy,2011,,2,,AW139,helicopter,2,,2012,New,$38 m deal; for SAR; from US production line,6,12,12
EGY,Italy,2019,,32,,AW149,helicopter,32,,2020; 2021; 2022; 2023,New,EUR871 m deal; incl 24 AW149 and 8 AW189 versions; incl some armed versions,6.5,208,208
EGY,Italy,2020,,2,,FREMM,frigate,2,,2020; 2021,New,Originally produced for Italy but sold to Egypt,483,966,966
EGY,Italy,2020,,50,?,MU-90 IMPACT,ASW torpedo,50,?,2021,New,For 2 FREMM frigates,0.5,25,25
EGY,Italy,2006,?,3,,Super Rapid 76mm,naval gun,3,,2013; 2015,New,For 3 Ambassador-4 corvettes from USA; bought via USA,2.75,8.25,8.25
EGY,Italy,2011,,1,,Super Rapid 76mm,naval gun,1,,2015,New,For 1 Ambassador-4 corvette from USA; bought via USA,2.75,2.75,2.75
EGY,Italy,2014,,4,,Super Rapid 76mm,naval gun,4,?,2017; 2021; 2022; 2023,New,For 4 Gowind frigates from France,2.75,11,11
EGY,Italy,2015,,1,,Super Rapid 76mm,naval gun,1,,2015,New,For FREMM frigate from France,2.75,2.75,2.75
EGY,Jordan,2018,?,2,,Il-76MF,transport aircraft,2,,2019,Second hand,Second-hand,38,76,76
EGY,South Korea,2022,,,,K-10,ALV,1,?,2023,New,Part of KRW2 tr ($1.7 b) deal; for use with K-9 self-propelled guns; incl production under licence in Egypt and technology transfers,0.59,0,0.59
EGY,South Korea,2022,,,,K-11,APC,0,,,New,Part of KRW2 tr ($1.7 b) deal; for use with K-9 self-propelled guns; incl production under licence in Egypt and technology transfers,0,0,0
EGY,South Korea,2022,,200,?,K-9 Thunder 155mm,self-propelled gun,1,?,2023,New,KRW2 tr ($1.7 b) deal; K-9A1 version; incl production under licence in Egypt and technology transfers,4.34,868,4.34
EGY,South Korea,2016,?,1,,Po Hang,corvette,1,,2017,Second hand,Second-hand; aid,60,60,60
EGY,Montenegro,2005,?,70,?,P-15M,anti-ship missile,70,?,2006; 2007,New,Second-hand; P-20 (SS-C-3) version for coast defence systems and for Project-205 (Osa-1) FAC,0.75,52.5,52.5
EGY,Montenegro,2005,?,5,,Project-205,FAC,5,?,2007,Second hand,Second-hand,17,85,85
EGY,Montenegro,2005,?,7,?,Rubezh/SS-C-3,coastal defence system,7,?,2006; 2007,Second hand,Second-hand,6,42,42
EGY,Netherlands,2004,,237,?,AIFV,IFV,237,?,2006; 2007; 2008,Second hand,Second-hand; YPR-765-PRI version,0.36,85.32,85.32
EGY,Netherlands,2004,,105,?,AIFV-APC,APC,105,?,2006; 2007,Second hand,Second-hand; YPR-765 version; incl 48 YPR-765-PRMR mortar tractor version,0.12,12.6,12.6
EGY,Netherlands,2004,,90,?,AIFV-TOW,tank destroyer,90,,2007,Second hand,Second-hand; YPR-765-PRV version,0.36,32.4,32.4
EGY,Netherlands,2019,,4,,MIRADOR,EO search/fire control,3,,2022; 2023,New,For 4 MEKO-A200 frigates,2.5,10,7.5
EGY,Netherlands,2004,?,48,,MO-120-RT 120mm,mortar,48,,2006,Second hand,Second-hand; for use with YPR-765 PRMR (AIFV) mortar tractors,0.12,5.76,5.76
EGY,Netherlands,2019,,4,,NS-100,air/sea search radar,3,,2022; 2023,New,For 4 MEKO-200 frigates from Germany,8,32,24
EGY,Netherlands,2014,?,4,,SMART,air search radar,4,?,2017; 2021; 2022; 2023,New,SMART-S Mk-2 version; for 4 Gowind frigates from France,12.5,50,50
EGY,Netherlands,2017,,1,,SMART,air search radar,1,?,2018,New,For modernisation of Perry frigate,12.5,12.5,12.5
EGY,Netherlands,2006,?,3,,STING,fire control radar,3,,2013; 2015,New,For 3 Ambassador-4 corvettes from USA,4.75,14.25,14.25
EGY,Netherlands,2010,?,1,,STING,fire control radar,1,,2015,New,For 1 Ambassador-4 corvette from USA,4.75,4.75,4.75
EGY,Netherlands,2014,?,4,,STING,fire control radar,4,?,2017; 2021; 2022; 2023,New,For 4 Gowind frigates from France,4.75,19,19
EGY,Netherlands,2019,,4,,STING,fire control radar,3,,2022; 2023,New,STIR 1.2 EO Mk2 version; for 4 MEKO-A200 frigates,4.75,19,14.25
EGY,Netherlands,2006,?,555,?,BGM-71 TOW,anti-tank missile,555,?,2007,Second hand,Second-hand; for use with YPR-765/AIFV armoured vehicles,0,2.22,2.22
EGY,Russia,2006,?,100,?,9M317,SAM,100,?,2007,New,For Buk-1M (SA-11) SAM system,0.25,25,25
EGY,Russia,2005,?,125,,9M338,SAM,125,?,2005,New,,0.25,31.25,31.25
EGY,Russia,2009,?,125,?,9M338,SAM,125,?,2011,New,,0.25,31.25,31.25
EGY,Russia,2014,?,40,?,9M82M,SAM,40,?,2016; 2017,New,For S-300VM (Antey-2500 or SA-23) SAM systems,1.5,60,60
EGY,Russia,2014,?,150,?,9M83M,SAM,150,?,2016; 2017,New,For S-300VM (Antey-2500 or SA-23) SAM systems,0.9,135,135
EGY,Russia,2015,?,1000,?,9M120 Ataka,anti-tank missile,1000,?,2017; 2018; 2019,New,For Ka-52K combat helicopters,0.04,40,40
EGY,Russia,2006,?,1,?,Buk-1M,SAM system,1,?,2007,New,,50,50,50
EGY,Russia,2012,?,1,?,Buk-M2,SAM system,1,?,2014,New,Possibly Egyptian Buk-M1-2 (SA-11) SAM system rebuilt to Buk-M2,60,60,60
EGY,Russia,2009,,1,,EgyptSat-2,recce satellite,1,,2014,New,Incl for civilian role,50,50,50
EGY,Russia,2015,?,1,,EgyptSat-2,recce satellite,1,,2019,New,Incl for civilian use; EgyptSat-A version,50,50,50
EGY,Russia,2007,?,600,?,Igla-S,portable SAM,600,?,2009; 2010,New,For modernization of  ZSU-23 SPAAG to ZSU-23-4M4,0.08,48,48
EGY,Russia,2015,?,46,,Ka-52 Alligator,combat helicopter,46,?,2017; 2018; 2019,New,Ka-52K version,15.5,713,713
EGY,Russia,2008,,10,,Mi-17,transport helicopter,10,?,2010; 2011,New,$150-200 m deal; armed Mi-17V-5 version,7.25,72.5,72.5
EGY,Russia,2009,,14,,Mi-17,transport helicopter,14,?,2012; 2013,New,$100 m deal; armed Mi-17V-5 version,7.25,101.5,101.5
EGY,Russia,2016,?,16,?,Mi-24V/Mi-35,combat helicopter,16,?,2017; 2018,Second hand,Second-hand,3.4,54.4,54.4
EGY,Russia,2015,,50,?,MiG-29M,FGA aircraft,50,?,2017; 2018; 2019; 2020,New,Incl MiG-29M2 trainer/combat version,37.5,1875,1875
EGY,Russia,2015,,10,?,P-270 Moskit,anti-ship missile,10,?,2015; 2016,New,Second-hand; aid; for Project-12421 (Tarantul) FAC,1.25,12.5,12.5
EGY,Russia,2015,,1,,Project-1241,FAC,1,,2016,Second hand,Second-hand; Project-12421 version; aid,28,28,28
EGY,Russia,2015,?,1,?,59N6 Protivnik-GE,air search radar,1,?,2016,New,,13,13,13
EGY,Russia,2015,?,400,?,R-73,SRAAM,400,?,2017; 2018; 2019; 2020,New,For MiG-29M2 combat aircraft,0.15,60,60
EGY,Russia,2015,?,300,?,R-77,BVRAAM,300,?,2017; 2018; 2019; 2020,New,For MiG-29M2 combat aircraft,0.4,120,120
EGY,Russia,2006,?,20,?,S-125 Pechora-2M,SAM system,20,?,2010; 2011,New,Egyptian S-125 (SA-3) SAM systems rebuilt to Pechora M2 version,30,600,600
EGY,Russia,2015,?,3,,S-300VM/SA-23,SAM system,3,?,2016; 2017,New,$0.5-1 b deal,60,180,180
EGY,Russia,2005,?,5,,Tor-M1,mobile SAM system,5,?,2005,New,,12.5,62.5,62.5
EGY,Russia,2009,?,5,?,Tor-M1,mobile SAM system,5,?,2011,New,Possibly Tor-M2 version,12.5,62.5,62.5
EGY,Russia,2015,?,1000,?,Vikhr,anti-tank missile,1000,?,2017; 2018; 2019,New,For Ka-52K combat helicopters,0.05,50,50
EGY,South Africa,2012,?,14,?,Mamba,APC/APV,14,?,2014,New,Reva version,0.15,2.1,2.1
EGY,Spain,2012,,3,,C-295,transport aircraft,3,,2013,New,,12.5,37.5,37.5
EGY,Spain,2010,,3,,C-295,transport aircraft,3,,2011,New,Possibly incl 1 for government VIP transport,12.5,37.5,37.5
EGY,Spain,2013,,6,,C-295,transport aircraft,6,,2013; 2014,New,,12.5,75,75
EGY,Spain,2014,,8,,C-295,transport aircraft,8,,2015; 2016,New,,12.5,100,100
EGY,Spain,2015,,4,,C-295,transport aircraft,4,,2016,New,,12.5,50,50
EGY,Turkiye,2011,,3,,MRTP-20,patrol craft,3,?,2011; 2012,New,Delivery of 3 more probably stopped after 2013 coup,4.2,12.6,12.6
EGY,UAE,2020,?,,,Al Tariq,ASM,150,?,2021; 2022; 2023,New,For Mirage-2000 and F-16 combat aircraft,0.02,0,3
EGY,UAE,2014,,12,,AT-802U,ground attack aircraft,12,?,2015; 2016,Second hand,Second-hand; aid for use against rebels in Sinai,2.2,26.4,26.4
EGY,UAE,2013,?,2000,?,Panthera T6,APC/APV,2000,?,2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021,New,Incl assembly/production under licence in Egypt; incl for police,0.14,280,280
EGY,United Kingdom,2021,,2,,Fort Rosalie,replenishment ship,2,,2023,Second hand,Second-hand,52,104,104
EGY,Ukraine,2004,,3,,An-74,transport aircraft,3,,2005; 2009; 2010,New,$34 m deal; An-74TK-200A version; incl for VIP transport,26,78,78
EGY,United States,2016,,62,,AAQ-14 LANTIRN,aircraft EO system,62,?,2018; 2019,Second hand,Second-hand,0.4,24.8,24.8
EGY,United States,2015,,356,?,AGM-114 Hellfire-2,anti-tank missile/ASM,356,?,2016; 2017,New,,0.05,17.8,17.8
EGY,United States,2010,?,10,,AH-64D Apache,combat helicopter,10,,2014,New,,15.5,155,155
EGY,United States,2020,,43,?,AH-64E Apache,combat helicopter,0,,,New,Egyptian AH-64D rebuilt to AH-64E,15,645,0
EGY,United States,2003,,414,,AIM-9M Sidewinder,SRAAM,414,?,2005; 2006,New,$38 m deal; AIM-9M-2 version,0.12,49.68,49.68
EGY,United States,2006,,3,,Ambassador-4,corvette,3,,2013; 2015,New,$1 b 'FMF' aid,76.5,229.5,229.5
EGY,United States,2010,,1,,Ambassador-4,corvette,1,,2015,New,$165 m deal,76.5,76.5,76.5
EGY,United States,2006,,25,?,Avenger,mobile SAM system,25,?,2008,New,$50 m deal,0.63,15.75,15.75
EGY,United States,2011,,2,,Beech-1900 SIGINT,SIGINT aircraft,2,,2012,New,$24 m deal; second-hand transport aircraft rebuilt to SIGINT aircraft,12.5,25,25
EGY,United States,2004,,3,,C-130H Hercules,transport aircraft,3,?,2004,Second hand,Second-hand and/or Italian aircraft sold back to US producer and sold to Egypt; $31 m deal,11.2,33.6,33.6
EGY,United States,2015,,400,,Caiman,APC,400,?,2016; 2017; 2018; 2019,Second hand,Second-hand; aid,0.1,40,40
EGY,United States,2017,,68,,Caiman,APC,68,,2018,Second hand,Second-hand; aid,0.1,6.8,6.8
EGY,United States,2019,,46,,Caiman,APC,46,,2019,Second hand,Second-hand; aid,0.1,4.6,4.6
EGY,United States,2022,,12,,CH-47F Chinook,transport helicopter,0,,,New,$426 m deal,20,240,0
EGY,United States,2023,?,3,,Cyclone,patrol craft,3,,2023,Second hand,Second-hand; aid,8.6,25.8,25.8
EGY,United States,2010,,1,,DB-110,aircraft recce system,1,?,2013,New,$11 m deal; for use on F-16C Block-52 combat aircraft,4,4,4
EGY,United States,2001,,1,,E-2C Hawkeye,AEW&C aircraft,1,,2003,Second hand but modernized,Second-hand; $25 m aid; modernized to Hawkeye-2000 before delivery,48.61,48.61,48.61
EGY,United States,2008,,1,,E-2C Hawkeye,AEW&C aircraft,1,,2010,New,Second-hand; $38 m deal; modernized to Hawkeye-2000 before delivery,73.65,73.65,73.65
EGY,United States,2010,,20,,F-16C Block-50/52,FGA aircraft,20,,2013; 2015,New,Part of 'Peace Vector-7' deal; F-16C Block-52 version (incl 4 F-16D version),31,620,620
EGY,United States,2022,?,70,?,F404,turbofan,0,,,New,For 70 T-50 trainer/combat aircraft from South Korea,2.2,154,0
EGY,United States,2003,,25,,Harpoon Block-2,anti-ship missile/SSM,25,?,2013; 2015,New,RGM-84L-4 version; land-attack capability removed before delivery after Israeli pressure; for Ambassador-4 FAC,1,25,25
EGY,United States,2016,?,20,?,Harpoon Block-2,anti-ship missile/SSM,20,?,2021; 2022,New,UGM-84L version,1,20,20
EGY,United States,2003,,100,,HMMWV-UA,APV,100,?,2004,New,Part of $109 m deal; M-1114 version,0.13,13,13
EGY,United States,2010,,2,?,LFATS,ASW sonar,2,?,2013,New,$25 m deal; for modernization of frigates,7.5,15,15
EGY,United States,2015,,1,,LM-2500,gas turbine,1,,2015,New,For FREMM frigate from France; from Italian production line,7,7,7
EGY,United States,2019,?,4,,LM-2500,gas turbine,3,,2022; 2023,New,For 4 MEKO-A200 frigates from Germany,7,28,21
EGY,United States,2020,,2,,LM-2500,gas turbine,2,,2020; 2021,New,For 2 FREMM frigates from Italy; from Italian production line,7,14,14
EGY,United States,2003,?,201,,M-109A1 155mm,self-propelled gun,201,?,2004; 2005,Second hand,Second-hand; $44 m deal; M-109A2 and M-109A3 versions,0.44,88.44,88.44
EGY,United States,2005,,200,,M-109A5 155mm,self-propelled gun,200,?,2005; 2006; 2007; 2008,Second hand,Second-hand (possibly modernized before delivery); $181 m deal,0.5,100,100
EGY,United States,2001,,30,,M-113,APC,30,?,2001; 2002,New,Part of $354 m deal; M-577A2 CP version; 'FMF' aid,0.25,7.5,7.5
EGY,United States,2001,?,254,?,M-113,APC,254,?,2003; 2005; 2006,Second hand,Second-hand; aid; M-113A2 version; incl 15 M-577A2 command post version and 7 M-981 artillery command post version,0.1,25.4,25.4
EGY,United States,2001,,100,,M-1A1 Abrams,tank,100,?,2004; 2005,New,$590 m 'FMF' aid; produced under licence in Egypt,4,400,400
EGY,United States,2003,,125,,M-1A1 Abrams,tank,125,?,2005; 2006; 2007; 2008,New,'FMF' aid; produced under licence in Egypt,4,500,500
EGY,United States,2008,,125,,M-1A1 Abrams,tank,125,?,2010; 2011; 2012; 2013,New,Produced under licence in Egypt,4,500,500
EGY,United States,2011,,125,,M-1A1 Abrams,tank,125,?,2015; 2016; 2017; 2018; 2019; 2020,New,Produced under licence in Egypt,4,500,500
EGY,United States,2001,,26,,M-270 MLRS 227mm,self-propelled MRL,26,,2003; 2004; 2005,New,Part of $354 m deal; 'FMF' aid,1.2,31.2,31.2
EGY,United States,2004,?,12,,M-270 MLRS 227mm,self-propelled MRL,12,,2005,New,,1.2,14.4,14.4
EGY,United States,2013,,13,,M-88,ARV,13,,2015,Second hand,Second-hand; aid; M-88A1 version,0.6,7.8,7.8
EGY,United States,2017,,23,,M-88,ARV,23,?,2018,Second hand,Second-hand; aid,0.6,13.8,13.8
EGY,United States,2001,,13,,M-88A2 HERCULES,ARV,13,,2003; 2004,New,$73 m deal; assembled from kits in Egypt,2,26,26
EGY,United States,2001,,3,,M-88A2 HERCULES,ARV,3,?,2002,New,Part of $354 m 'FMF' aid; assembled from kits in Egypt,2,6,6
EGY,United States,2004,,21,,M-88A2 HERCULES,ARV,21,?,2007,New,Produced under licence in Egypt,2,42,42
EGY,United States,2019,?,22,?,Mamba-7,APC,22,?,2020; 2021; 2022,New,,0.2,4.4,4.4
EGY,United States,2015,,12,,MaxxPro,APC,12,?,2016,Second hand,Second-hand; aid; ARV version,0.13,1.54,1.54
EGY,United States,2022,,,,MBSS-1300,ground/sea search radar,0,,,New,$94 m deal; delivery planned by 2027,0,0,0
EGY,United States,2004,,500,,MIM-23B HAWK,SAM,500,?,2005; 2006,Second hand,Second-hand,0.07,34,34
EGY,United States,2014,,200,,MIM-72C Chaparral,SAM,200,?,2014,Second hand,Second-hand; aid; MIM-72E version,0.04,8.8,8.8
EGY,United States,2017,,8,,MPQ-64 Sentinel,air search radar,8,?,2019; 2020; 2021,New,,5,40,40
EGY,United States,2005,?,2,,Osprey,minehunter,2,,2007,Second hand,Second-hand; lease,21.7,43.41,43.41
EGY,United States,2004,,50,?,Paveway,guided bomb,50,?,2005,New,Paveway-2 version,0.02,1,1
EGY,United States,2001,,4,,Mk-15 Phalanx,naval gun,4,?,2004; 2005; 2006,Second hand but modernized,Second-hand; $32 m deal; modernized to Phalanx Block-1B before delivery,4.62,18.48,18.48
EGY,United States,2015,,350,,RG-33,APC,350,?,2016,Second hand,Second-hand; aid; incl 90 RG-33L ambulance version,0.08,28,28
EGY,United States,2016,,15,?,RG-33,APC,15,?,2018,Second hand,Second-hand; aid,0.08,1.2,1.2
EGY,United States,2005,,139,,RIM-116A RAM,SAM,139,?,2013; 2015,New,Part of $25 m deal; for Ambassador-4 corvettes; RIM-116B Block-1A version,0.14,19.46,19.46
EGY,United States,2021,,168,?,RIM-116C RAM Block-2B,SAM,0,,,New,,0.25,42,0
EGY,United States,2001,,22,,RIM-66B Standard-1MR,SAM,22,,2001,Second hand,Second-hand; aid,0.1,2.2,2.2
EGY,United States,2011,,12,?,AAQ-33 Sniper ATP,aircraft EO system,12,?,2013; 2015,New,For F-16C Block-50 combat aircraft,1,12,12
EGY,United States,2001,,6,,SPS-48E LBR,air search radar,6,?,2005; 2006,New,$143 m deal; SPS-48E version,15,90,90
EGY,United States,2006,,600,?,Stinger,portable SAM,600,?,2007; 2008,New,For Avenger SAM systems; FIM-92C version,0.08,48,48
EGY,United States,2009,,164,?,Stinger,portable SAM,164,?,2012,New,,0.08,13.12,13.12
EGY,United States,2008,,6,,Swiftships-93,patrol craft,6,,2010; 2014,New,Incl 4 assembled in Egypt,4.5,27,27
EGY,United States,2014,,6,,Swiftships-93,patrol craft,6,?,2016; 2017,New,Produced under licence in Egypt,4.5,27,27
EGY,United States,2016,,4,,Swiftships-93,patrol craft,4,?,2017; 2018,New,Assembled in Egypt,4.5,18,18
EGY,United States,2016,,11,,Swiftships-93,patrol craft,11,?,2018; 2019; 2020; 2021; 2022,New,Assembled in Egypt,4.5,49.5,49.5
EGY,United States,2022,,6,,Swiftships-93,patrol craft,3,?,2023,New,$22 m deal; assembled in Egypt; delivery probably planned 2023-2024,4.5,27,13.5
EGY,United States,2022,,10,,Swiftships-93,patrol craft,0,,,New,Assembled in Egypt,4.5,45,0
EGY,United States,2023,,7,,Swiftships-93,patrol craft,0,,,New,Assembled in Egypt,4.5,31.5,0
EGY,United States,2004,,40,,TFE-731,turbofan,40,?,2007; 2008; 2009; 2010,New,,0.6,24,24
EGY,United States,2008,,2028,,BGM-71 TOW,anti-tank missile,2028,?,2008,New,TOW-2A version,0.01,20.28,20.28
EGY,United States,2009,,6928,?,BGM-71 TOW,anti-tank missile,6928,?,2009; 2010; 2011; 2012,New,$319 m deal; TOW-2A version,0.01,69.28,69.28
LEB,Iran,2005,?,2,?,Ababil-T,armed UAV,2,?,2006,New,,0.1,0.2,0.2
LEB,Iran,2005,?,5,?,C-802,anti-ship missile,5,?,2006,New,Aid; probably operated by Iranian troops,0.9,4.5,4.5
LEB,Iran,2005,?,50,?,Konkurs,anti-tank missile,50,?,2006,New,,0.02,1,1
LEB,Iran,2004,?,8,,Mohajer,UAV,8,,2004,New,Probably Mohajer-4 version,0.1,0.8,0.8
LEB,Iran,2002,,5,?,Zelzal-2,SSM launcher,5,?,2002,New,,0.5,2.5,2.5
LEB,Syria,2009,?,200,?,Fateh-110,SSM,200,?,2009; 2010,New,M-600 version,0.3,60,60
LEB,Syria,2005,?,50,?,Kornet,anti-tank missile,50,?,2006,New,Aid; Kornet-E version,0.04,2,2
LEB,Syria,2005,?,50,?,Metis-M,anti-tank missile,50,?,2006,New,,0.02,1,1
YEM,Iran,2021,?,5,?,Fateh-313,SSM/anti-ship missile,5,?,2022; 2023,New,Houthi designation Asef,1.8,9,9
YEM,Iran,2015,?,10,?,Qiam-1,SSM,10,?,2017,New,Yemeni rebels designations Burkan and/or Burkan-2 and/or Zulfiqar,1.5,15,15
YEM,Iran,2021,?,6,?,Quds,SSM/anti-ship missile,6,?,2022; 2023,New,Houthi designation Sayyad,0.7,4.2,4.2
YEM,Iran,2021,,2,?,Raad-500,SSM/anti-ship missile,2,?,2022,New,Incl land-attack and anti-ship versions,1.5,3,3
YEM,Iran,2021,,80,?,Saqr,SAM,80,?,2022; 2023,New,,0.1,8,8
IRN,Belarus,2010,?,2,?,Vostok-E,air search radar,2,?,2011,New,,7.5,15,15
IRN,China,2003,?,50,?,C-704,anti-ship missile,50,?,2010; 2011,New,Developed for Iran; Iranian designation Nasr-1,0.5,25,25
IRN,China,2004,?,50,?,C-801,anti-ship missile,50,?,2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,New,Iranian designation Kosar and/or Sagheb; incl submarine-launched version; status since 2010 uncertain (due to UN arms embargo),0.75,37.5,37.5
IRN,China,2005,?,650,,QW-11,portable SAM,650,?,2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,New,Iranian designation Misagh-2; status since 2010 uncertain (due to UN arms embargo),0.08,52,52
IRN,China,2002,?,150,?,TL-10/FL-8,anti-ship missile,150,?,2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012; 2013; 2014; 2015,New,TL-10A and possibly TL-10B versions; produced under licence in Iran as Kowsar; status since 2010 uncertain (due to UN arms embargo),0.3,45,45
IRN,North Korea,2002,?,3,?,Gahjae,FAC,3,,2002,New,,8,24,24
IRN,North Korea,2002,?,3,?,Kajami,FAC,3,?,2002; 2003,New,,10,30,30
IRN,North Korea,2001,?,15,?,Peykaap,FAC,15,?,2002; 2003,New,For Revolutionary Guard,7.5,112.5,112.5
IRN,North Korea,2002,,10,?,Tir,FAC,10,?,2002; 2003; 2004,New,,9,90,90
IRN,Pakistan,2002,,1,,MFI-17 Supporter,trainer aircraft,1,,2002,New,Super Mushshak version; gift from producer,0.24,0.24,0.24
IRN,Russia,2007,?,2,?,1L119 Nebo-SVU,air search radar,2,?,2009; 2010,New,,13,26,26
IRN,Russia,2015,,150,?,48N6,SAM,150,,2016,New,For S-300PMU-2 (SA-20B) SAM systems,1.1,165,165
IRN,Russia,2015,,2,,64N6,air search radar,2,,2016,New,For use with 4 S-300PMU-2 SAMS systems,12,24,24
IRN,Russia,2005,,750,?,9M338,SAM,750,?,2006; 2007,New,For Tor-M1 (SA-15) SAM systems,0.25,187.5,187.5
IRN,Russia,2011,?,2,?,1L222 Avtobaza-M,air search system,2,?,2011,New,,9,18,18
IRN,Russia,2005,?,1,?,67N6E Gamma,air search radar,1,?,2009,New,Gamma-DE version,13,13,13
IRN,Russia,2007,?,2,?,Kasta-2E2,air search radar,2,?,2009; 2010,New,,9,18,18
IRN,Russia,2001,,20,?,Mi-17,transport helicopter,20,?,2002; 2003,New,$150 m deal; Mi-171Sh armed version,7.25,145,145
IRN,Russia,2003,?,40,?,R-60,SRAAM,40,?,2006,New,For Su-25 combat aircraft; designation uncertain,0.09,3.6,3.6
IRN,Russia,2015,,4,,S-300PMU2 Favorit,SAM system,4,,2016,New,$1 b deal; replacing 2007 order for S-300PMU-1 (SA-20A) cancelled 2010 by Russia after UN embargo on Iran,55,220,220
IRN,Russia,2003,?,6,?,Su-25,ground attack aircraft,6,,2006,New,Su-25T version (incl 3 Su-25UBK); for Revolutionary Guard,11.5,69,69
IRN,Russia,2023,?,24,?,Su-35S,FGA aircraft,0,,,New,Su-35E version; originally produced for Egypt but sold to Iran after Egypt cancelled deal 2021,60,1440,0
IRN,Russia,2005,,29,?,Tor-M1,mobile SAM system,29,?,2006; 2007,New,$700m deal (part of $1 b deal); incl for protection of Iranian nuclear plant,12.5,362.5,362.5
IRN,Russia,2022,?,24,?,Yak-130,trainer/combat aircraft,2,?,2023,New,,10.5,252,21
IRN,unknown supplier(s),2020,?,8,?,ship engine,ship engine,0,,,New,Designation uncertain (probably ±8000hp diesel engine); for 4 Al-Muhandis FAC produced in Iran,2.5,20,0
IRQ,Australia,2004,,2,,SB7L-360 Seeker,light aircraft,2,,2004,New,AUD2.8 m ($2 m) deal; ordered via and assembled in Jordan,0.11,0.22,0.22
